country,year,observer,date_format,juldate,observation_num,treeID_format,observationID,treesp,time_format,bird_sp,num_birds,migratory_insectivore,notes,canopy_volume,scale_volume
colombia,2016,EB,2/23/2016,54,12,MA3,Mango-12,mango,6:14,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/23/2016,54,12,NC3,Nogal Cafetero-12,nogal cafetero,6:32,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/23/2016,54,12,NC3,Nogal Cafetero-12,nogal cafetero,6:32,swallow tanager,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/23/2016,54,12,NC3,Nogal Cafetero-12,nogal cafetero,6:32,swallow tanager,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/23/2016,54,12,NC3,Nogal Cafetero-12,nogal cafetero,6:32,swallow tanager,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/23/2016,54,12,GB3,Guayaba-12,guayaba,6:48,none,0,0,,119.7742671,-0.198083085
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,lineated woodpecker,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,lineated woodpecker,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,black and white warbler,1,1,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,blackburnian warbler,1,1,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,blackburnian warbler,1,1,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,masked tityra,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,CA2,Carbonero-12,carbonero,6:59,yellow warbler,1,1,,5249.88878,5.458767779
colombia,2016,EB,2/23/2016,54,12,RO2,Roble-12,roble,7:25,hummingbird sp.,1,0,,100.2456036,-0.219616861
colombia,2016,EB,2/23/2016,54,12,GU3,Guamo-12,guamo,7:30,none,0,0,,71.20943348,-0.25163433
colombia,2016,EB,2/23/2016,54,12,NC1,Nogal Cafetero-12,nogal cafetero,7:56,slate-throated whitestart,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/23/2016,54,12,NC1,Nogal Cafetero-12,nogal cafetero,7:56,bay-headed tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/23/2016,54,12,NC1,Nogal Cafetero-12,nogal cafetero,7:56,tewa,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/23/2016,54,12,NC1,Nogal Cafetero-12,nogal cafetero,7:56,cinereous becard,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/23/2016,54,12,GU2,Guamo-12,guamo,8:07,palm tanager,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/23/2016,54,12,CE2,Ceiba-12,ceiba,8:18,swallow tanager,1,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/23/2016,54,12,CE2,Ceiba-12,ceiba,8:18,blue-grey tanager,1,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/23/2016,54,12,CE2,Ceiba-12,ceiba,8:18,swallow tanager,1,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/23/2016,54,12,CE2,Ceiba-12,ceiba,8:18,swallow tanager,1,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/23/2016,54,12,CE3,Ceiba-12,ceiba,8:29,southern rough-winged swallow,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/23/2016,54,12,MA2,Mango-12,mango,8:46,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/23/2016,54,12,EU1,Eucalyptus-12,eucalyptus,9:00,none,0,0,,468.4868629,0.186433702
colombia,2016,EB,2/23/2016,54,12,EU3,Eucalyptus-12,eucalyptus,9:12,none,0,0,,188.420161,-0.122388949
colombia,2016,EB,2/23/2016,54,12,CI3,Citrus-12,citrus,9:25,flycatcher sp.,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/23/2016,54,12,EU2,Eucalyptus-12,eucalyptus,9:42,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/23/2016,54,12,CI2,Citrus-12,citrus,9:57,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/23/2016,54,12,MA1,Mango-12,mango,10:12,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/23/2016,54,12,AG3,Aguacate-12,aguacate,10:23,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/23/2016,54,12,CE1,Ceiba-12,ceiba,10:38,none,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/23/2016,54,12,CA1,Carbonero-12,carbonero,10:50,blue-grey tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/23/2016,54,12,CA1,Carbonero-12,carbonero,10:50,blue-grey tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/23/2016,54,12,CA1,Carbonero-12,carbonero,10:50,flycatcher sp.,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/23/2016,54,12,CA1,Carbonero-12,carbonero,10:50,blackburnian warbler,1,1,,136.1880415,-0.17998402
colombia,2016,EB,2/23/2016,54,12,CA1,Carbonero-12,carbonero,10:50,blackburnian warbler,1,1,,136.1880415,-0.17998402
colombia,2016,EB,2/23/2016,54,12,GU1,Guamo-12,guamo,11:11,none,0,0,,41.15905255,-0.284770145
colombia,2016,EB,2/23/2016,54,12,NC2,Nogal Cafetero-12,nogal cafetero,11:22,tewa,1,0,,151.7059384,-0.162872818
colombia,2016,EB,2/23/2016,54,12,GN1,Guanabana-12,guanabana,1:53,none,0,0,,3.381531238,-0.318531301
colombia,2016,EB,2/23/2016,54,12,GB1,Guayaba-12,guayaba,2:08,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/23/2016,54,12,RO1,Roble-12,roble,2:25,none,0,0,,7.717322354,-0.321645517
colombia,2016,EB,2/23/2016,54,12,GB2,Guayaba-12,guayaba,2:40,none,0,0,,50.79955321,-0.274139802
colombia,2016,EB,2/23/2016,54,12,CC1,CaracolÍ-12,caracoli,2:53,none,0,0,,987.8172613,0.761834073
colombia,2016,EB,2/23/2016,54,12,AG1,Aguacate-12,aguacate,4:06,none,0,0,,257.2440785,-0.046498511
colombia,2016,EB,2/23/2016,54,12,AG2,Aguacate-12,aguacate,4:18,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/23/2016,54,12,RO3,Roble-12,roble,4:29,none,0,0,,740.8629459,0.486776097
colombia,2016,EB,2/23/2016,54,12,CA3,Carbonero-12,carbonero,4:40,none,0,0,,244.7824276,-0.060239667
colombia,2016,EB,2/23/2016,54,12,CI1,Citrus-12,citrus,4:52,none,0,0,,50.00682466,-0.275013925
colombia,2016,EB,2/24/2016,55,13,CI1,Citrus-13,citrus,6:20,slate-throated whitestart,1,0,,50.00682466,-0.275013925
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,tewa,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,black and white warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,blackburnian warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,blackburnian warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,blackburnian warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,yellow warbler,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,CA3,Carbonero-13,carbonero,6:34,becard,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/24/2016,55,13,RO3,Roble-13,roble,7:04,black-headed tanager,1,0,,740.8629459,0.486776097
colombia,2016,EB,2/24/2016,55,13,RO3,Roble-13,roble,7:04,baltimore oriole,1,0,,740.8629459,0.486776097
colombia,2016,EB,2/24/2016,55,13,AG2,Aguacate-13,aguacate,7:17,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/24/2016,55,13,AG1,Aguacate-13,aguacate,7:28,none,0,0,,257.2440785,-0.046498511
colombia,2016,EB,2/24/2016,55,13,GB2,Guayaba-13,guayaba,7:44,none,0,0,,50.79955321,-0.274139802
colombia,2016,EB,2/24/2016,55,13,CC1,CaracolÍ-13,caracoli,7:55,tewa,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/24/2016,55,13,CC1,CaracolÍ-13,caracoli,7:55,tewa,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/24/2016,55,13,CA2,Carbonero-13,carbonero,8:08,palm tanager,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/24/2016,55,13,CA2,Carbonero-13,carbonero,8:08,palm tanager,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/24/2016,55,13,CA2,Carbonero-13,carbonero,8:08,palm tanager,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/24/2016,55,13,RO2,Roble-13,roble,8:21,tewa,1,0,,100.2456036,-0.219616861
colombia,2016,EB,2/24/2016,55,13,RO1,Roble-13,roble,8:34,none,0,0,,7.717322354,-0.321645517
colombia,2016,EB,2/24/2016,55,13,GU1,Guamo-13,guamo,8:55,none,0,0,,41.15905255,-0.284770145
colombia,2016,EB,2/24/2016,55,13,NC2,Nogal Cafetero-13,nogal cafetero,9:07,none,0,0,,151.7059384,-0.162872818
colombia,2016,EB,2/24/2016,55,13,GB1,Guayaba-13,guayaba,9:18,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/24/2016,55,13,MA1,Mango-13,mango,9:36,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/24/2016,55,13,AG3,Aguacate-13,aguacate,9:46,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/24/2016,55,13,GN1,Guanabana-13,guanabana,10:00,unknown,1,0,,3.381531238,-0.318531301
colombia,2016,EB,2/24/2016,55,13,CI2,Citrus-13,citrus,10:24,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/24/2016,55,13,EU2,Eucalyptus-13,eucalyptus,10:38,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/24/2016,55,13,EU3,Eucalyptus-13,eucalyptus,10:50,thrush sp.,1,0,,188.420161,-0.122388949
colombia,2016,EB,2/24/2016,55,13,CI3,Citrus-13,citrus,11:03,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/24/2016,55,13,EU1,Eucalyptus-13,eucalyptus,11:16,house wren,1,0,,468.4868629,0.186433702
colombia,2016,EB,2/24/2016,55,13,MA2,Mango-13,mango,1:26,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/24/2016,55,13,CE3,Ceiba-13,ceiba,1:41,flycatcher sp.,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/24/2016,55,13,CE3,Ceiba-13,ceiba,1:41,flycatcher sp.,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/24/2016,55,13,CE3,Ceiba-13,ceiba,1:41,flycatcher sp.,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/24/2016,55,13,CE3,Ceiba-13,ceiba,1:41,flycatcher sp.,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/24/2016,55,13,CE3,Ceiba-13,ceiba,1:41,flycatcher sp.,0,0,,23.07185645,-0.30471445
colombia,2016,EB,2/24/2016,55,13,CE1,Ceiba-13,ceiba,1:53,none,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/24/2016,55,13,CA1,Carbonero-13,carbonero,2:14,none,0,0,,136.1880415,-0.17998402
colombia,2016,EB,2/24/2016,55,13,GU3,Guamo-13,guamo,2:21,none,0,0,,71.20943348,-0.25163433
colombia,2016,EB,2/24/2016,55,13,GB3,Guayaba-13,guayaba,2:36,flycatcher sp.,1,0,,119.7742671,-0.198083085
colombia,2016,EB,2/24/2016,55,13,NC3,Nogal Cafetero-13,nogal cafetero,2:48,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/24/2016,55,13,NC1,Nogal Cafetero-13,nogal cafetero,3:07,bay-headed tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/24/2016,55,13,NC1,Nogal Cafetero-13,nogal cafetero,3:07,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/24/2016,55,13,GU2,Guamo-13,guamo,3:19,yellow-tailed tanager,1,0,,115.7598353,-0.2025097
colombia,2016,EB,2/24/2016,55,13,CE2,Ceiba-13,ceiba,3:31,none,0,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/24/2016,55,13,MA3,Mango-13,mango,3:47,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/25/2016,56,14,CI2,Citrus-14,citrus,6:13,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/25/2016,56,14,EU3,Eucalyptus-14,eucalyptus,6:26,black-lined tanager,1,0,unknown species,188.420161,-0.122388949
colombia,2016,EB,2/25/2016,56,14,CI3,Citrus-14,citrus,6:39,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/25/2016,56,14,MA3,Mango-14,mango,6:54,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/25/2016,56,14,GN1,Guanabana-14,guanabana,7:06,none,0,0,,3.381531238,-0.318531301
colombia,2016,EB,2/25/2016,56,14,CE3,Ceiba-14,ceiba,7:22,thrush sp.,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/25/2016,56,14,CE3,Ceiba-14,ceiba,7:22,thrush sp.,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/25/2016,56,14,CA1,Carbonero-14,carbonero,7:34,american redstart,1,1,,136.1880415,-0.17998402
colombia,2016,EB,2/25/2016,56,14,CA1,Carbonero-14,carbonero,7:34,blue-grey tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/25/2016,56,14,CA1,Carbonero-14,carbonero,7:34,blue-grey tanager,1,0,,136.1880415,-0.17998402
colombia,2016,EB,2/25/2016,56,14,GB1,Guayaba-14,guayaba,7:47,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/25/2016,56,14,GU3,Guamo-14,guamo,8:21,tewa,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/25/2016,56,14,GU3,Guamo-14,guamo,8:21,tewa,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/25/2016,56,14,GU3,Guamo-14,guamo,8:21,slate-throated whitestart,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/25/2016,56,14,RO2,Roble-14,roble,8:53,yellow-legged thrush,1,0,,100.2456036,-0.219616861
colombia,2016,EB,2/25/2016,56,14,CA2,Carbonero-14,carbonero,9:07,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/25/2016,56,14,CA2,Carbonero-14,carbonero,9:07,becard,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/25/2016,56,14,CA2,Carbonero-14,carbonero,9:07,becard,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/25/2016,56,14,NC3,Nogal Cafetero-14,nogal cafetero,9:21,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/25/2016,56,14,NC3,Nogal Cafetero-14,nogal cafetero,9:21,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/25/2016,56,14,NC3,Nogal Cafetero-14,nogal cafetero,9:21,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/25/2016,56,14,NC3,Nogal Cafetero-14,nogal cafetero,9:21,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/25/2016,56,14,NC3,Nogal Cafetero-14,nogal cafetero,9:21,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/25/2016,56,14,GB3,Guayaba-14,guayaba,9:44,flycatcher sp.,1,0,,119.7742671,-0.198083085
colombia,2016,EB,2/25/2016,56,14,GB3,Guayaba-14,guayaba,9:44,flycatcher sp.,1,0,,119.7742671,-0.198083085
colombia,2016,EB,2/25/2016,56,14,GB3,Guayaba-14,guayaba,9:44,rufous-capped warbler,1,0,,119.7742671,-0.198083085
colombia,2016,EB,2/25/2016,56,14,CE2,Ceiba-14,ceiba,10:04,none,0,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/25/2016,56,14,NC1,Nogal Cafetero-14,nogal cafetero,10:17,blue-grey tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/25/2016,56,14,NC1,Nogal Cafetero-14,nogal cafetero,10:17,palm tanager,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/25/2016,56,14,GU2,Guamo-14,guamo,10:29,none,0,0,,115.7598353,-0.2025097
colombia,2016,EB,2/25/2016,56,14,AG3,Aguacate-14,aguacate,10:45,flycatcher sp.,1,0,,63.79265683,-0.259812627
colombia,2016,EB,2/25/2016,56,14,AG3,Aguacate-14,aguacate,10:45,blackburnian warbler,1,1,,63.79265683,-0.259812627
colombia,2016,EB,2/25/2016,56,14,MA1,Mango-14,mango,10:57,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/25/2016,56,14,EU2,Eucalyptus-14,eucalyptus,11:13,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/25/2016,56,14,EU1,Eucalyptus-14,eucalyptus,12:50,none,0,0,,468.4868629,0.186433702
colombia,2016,EB,2/25/2016,56,14,MA2,Mango-14,mango,1:04,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/25/2016,56,14,CE1,Ceiba-14,ceiba,1:19,none,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/25/2016,56,14,NC2,Nogal Cafetero-14,nogal cafetero,1:31,none,0,0,,151.7059384,-0.162872818
colombia,2016,EB,2/25/2016,56,14,GU1,Guamo-14,guamo,1:43,american redstart,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/25/2016,56,14,RO1,Roble-14,roble,2:00,none,0,0,,7.717322354,-0.321645517
colombia,2016,EB,2/25/2016,56,14,CI1,Citrus-14,citrus,2:14,none,0,0,,50.00682466,-0.275013925
colombia,2016,EB,2/25/2016,56,14,AG2,Aguacate-14,aguacate,2:28,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/25/2016,56,14,RO3,Roble-14,roble,2:40,none,0,0,,740.8629459,0.486776097
colombia,2016,EB,2/25/2016,56,14,CA3,Carbonero-14,carbonero,2:54,none,0,0,,244.7824276,-0.060239667
colombia,2016,EB,2/25/2016,56,14,AG1,Aguacate-14,aguacate,3:06,none,0,0,,257.2440785,-0.046498511
colombia,2016,EB,2/25/2016,56,14,GB2,Guayaba-14,guayaba,3:22,hummingbird sp.,1,0,,50.79955321,-0.274139802
colombia,2016,EB,2/25/2016,56,14,CC1,CaracolÍ-14,caracoli,3:33,none,0,0,,987.8172613,0.761834073
colombia,2016,EB,2/26/2016,57,15,MA2,Mango-15,mango,6:06,none,0,0,,30.86928941,-0.296116413
colombia,2016,EB,2/26/2016,57,15,NC2,Nogal Cafetero-15,nogal cafetero,6:21,none,0,0,,151.7059384,-0.162872818
colombia,2016,EB,2/26/2016,57,15,GU1,Guamo-15,guamo,6:33,blackburnian warbler,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/26/2016,57,15,GU1,Guamo-15,guamo,6:33,tewa,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/26/2016,57,15,GU1,Guamo-15,guamo,6:33,black and white warbler,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/26/2016,57,15,GU1,Guamo-15,guamo,6:33,blackburnian warbler,1,1,,41.15905255,-0.284770145
colombia,2016,EB,2/26/2016,57,15,GU1,Guamo-15,guamo,6:33,tewa,1,0,,41.15905255,-0.284770145
colombia,2016,EB,2/26/2016,57,15,CE2,Ceiba-15,ceiba,6:47,none,0,0,,299.4440454,3.43524E-05
colombia,2016,EB,2/26/2016,57,15,CI1,Citrus-15,citrus,7:10,none,0,0,,50.00682466,-0.275013925
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,lineated woodpecker,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,bay-headed tanager,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,bay-headed tanager,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,bay-headed tanager,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,bay-headed tanager,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,american redstart,1,1,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,masked tityra,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,CA3,Carbonero-15,carbonero,7:25,tewa,1,0,,244.7824276,-0.060239667
colombia,2016,EB,2/26/2016,57,15,RO3,Roble-15,roble,7:38,baltimore oriole,1,0,,740.8629459,0.486776097
colombia,2016,EB,2/26/2016,57,15,RO3,Roble-15,roble,7:38,red-crowned woodpecker,1,0,,740.8629459,0.486776097
colombia,2016,EB,2/26/2016,57,15,RO3,Roble-15,roble,7:38,tewa,1,0,,740.8629459,0.486776097
colombia,2016,EB,2/26/2016,57,15,AG2,Aguacate-15,aguacate,7:50,none,0,0,,252.0991969,-0.052171645
colombia,2016,EB,2/26/2016,57,15,AG1,Aguacate-15,aguacate,8:02,none,0,0,,257.2440785,-0.046498511
colombia,2016,EB,2/26/2016,57,15,GB2,Guayaba-15,guayaba,8:27,none,0,0,,50.79955321,-0.274139802
colombia,2016,EB,2/26/2016,57,15,CC1,CaracolÍ-15,caracoli,8:38,rose-breasted grosbeak,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/26/2016,57,15,CC1,CaracolÍ-15,caracoli,8:38,rose-breasted grosbeak,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/26/2016,57,15,CC1,CaracolÍ-15,caracoli,8:38,tewa,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/26/2016,57,15,CC1,CaracolÍ-15,caracoli,8:38,becard,1,0,,987.8172613,0.761834073
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,thrush sp.,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,thrush sp.,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,hummingbird sp.,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,blue-grey tanager,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,blue-grey tanager,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,CA2,Carbonero-15,carbonero,8:50,tewa,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/26/2016,57,15,NC3,Nogal Cafetero-15,nogal cafetero,9:04,rose-breasted grosbeak,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/26/2016,57,15,NC3,Nogal Cafetero-15,nogal cafetero,9:04,tewa,1,0,,78.98906409,-0.243055923
colombia,2016,EB,2/26/2016,57,15,GB3,Guayaba-15,guayaba,9:17,none,0,0,,119.7742671,-0.198083085
colombia,2016,EB,2/26/2016,57,15,CE3,Ceiba-15,ceiba,9:38,flycatcher sp.,1,0,,23.07185645,-0.30471445
colombia,2016,EB,2/26/2016,57,15,GU2,Guamo-15,guamo,9:52,none,0,0,,115.7598353,-0.2025097
colombia,2016,EB,2/26/2016,57,15,NC1,Nogal Cafetero-15,nogal cafetero,10:06,tewa,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/26/2016,57,15,NC1,Nogal Cafetero-15,nogal cafetero,10:06,baltimore oriole,1,0,,50.68436148,-0.274266821
colombia,2016,EB,2/26/2016,57,15,MA1,Mango-15,mango,10:23,none,0,0,,12.7422998,-0.316104598
colombia,2016,EB,2/26/2016,57,15,AG3,Aguacate-15,aguacate,10:34,none,0,0,,63.79265683,-0.259812627
colombia,2016,EB,2/26/2016,57,15,GN1,Guanabana-15,guanabana,10:46,none,0,0,,3.381531238,-0.318531301
colombia,2016,EB,2/26/2016,57,15,EU1,Eucalyptus-15,eucalyptus,11:04,flycatcher sp.,1,0,,468.4868629,0.186433702
colombia,2016,EB,2/26/2016,57,15,CI3,Citrus-15,citrus,11:16,yellow-bellied elaenia,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/26/2016,57,15,CI3,Citrus-15,citrus,11:16,hummingbird sp.,1,0,,49.37484094,-0.275710797
colombia,2016,EB,2/26/2016,57,15,EU2,Eucalyptus-15,eucalyptus,1:08,none,0,0,,206.0821949,-0.10291346
colombia,2016,EB,2/26/2016,57,15,CE1,Ceiba-15,ceiba,2:32,none,0,0,,74.17247895,-0.248367053
colombia,2016,EB,2/26/2016,57,15,CA1,Carbonero-15,carbonero,2:43,none,0,0,,136.1880415,-0.17998402
colombia,2016,EB,2/26/2016,57,15,GB1,Guayaba-15,guayaba,2:54,none,0,0,,24.42902447,-0.303217935
colombia,2016,EB,2/26/2016,57,15,RO1,Roble-15,roble,3:14,dove sp.,1,0,,7.717322354,-0.321645517
colombia,2016,EB,2/26/2016,57,15,RO2,Roble-15,roble,3:28,none,0,0,,100.2456036,-0.219616861
colombia,2016,EB,2/27/2016,58,15,CI2,Citrus-15,citrus,6:14,none,0,0,,26.50718801,-0.300926395
colombia,2016,EB,2/27/2016,58,15,EU3,Eucalyptus-15,eucalyptus,6:26,none,0,0,,188.420161,-0.122388949
colombia,2016,EB,2/27/2016,58,15,MA3,Mango-15,mango,6:39,none,0,0,,38.55990823,-0.287636157
colombia,2016,EB,2/27/2016,58,15,GU3,Guamo-15,guamo,6:58,blackburnian warbler,1,1,,71.20943348,-0.25163433
colombia,2016,EB,2/27/2016,58,15,GU3,Guamo-15,guamo,6:58,tewa,1,0,,71.20943348,-0.25163433
colombia,2016,EB,2/27/2016,58,15,GU3,Guamo-15,guamo,6:58,black and white warbler,1,1,,71.20943348,-0.25163433
colombia,2016,EB,2/27/2016,58,16,CA2,Carbonero-16,carbonero,7:21,lineated woodpecker,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/27/2016,58,16,CA2,Carbonero-16,carbonero,7:21,crested oropendola,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/27/2016,58,16,CA2,Carbonero-16,carbonero,7:21,streaked flycatcher,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/27/2016,58,16,CA2,Carbonero-16,carbonero,7:21,streaked flycatcher,1,0,,5249.88878,5.458767779
colombia,2016,EB,2/27/2016,58,16,CA2,Carbonero-16,carbonero,7:21,blackburnian warbler,1,1,,5249.88878,5.458767779
